업소명,카테고리,메뉴명,가격,설명,대표메뉴,이미지URL
메가MGC커피 배곧한라비발디점,신메뉴,복숭아 퐁당 요거트 스무디,4900,"복숭아 과육을 듬뿍 담아 과일 본연의 달콤함을 살리고, 상큼한 요거트를 넣어 누구나 맛있게 즐기는 복숭아 퐁당 요거트 스무디",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/7/9/wOLrPIGIUViY0oVuHVjOxra9kIm8DcCaGz82gBKfOyAXLidtC8rSUMQxaXFqvM_TPQQs03Sg38w4aPyP6bUmKV8gxj3cikpvUKEc30DSXsI=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,멋쟁이 토마토 스무디,4700,춘천 찰토마토를 더한 상큼한 토마토 스무디에 오독오독한 펄슈가를 듬뿍 얹어 씹는 재미와 기분 좋은 단맛이 어우러진 멋쟁이 토마토 스무디,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/7/9/7bbEmMCF7RCKGXx9jU0Bv9PkpD_rwzFQ-vHLK4O5reZkf8cDG2H8E-RUgm6kT4Ix3TkcIhYSjgRraihgrelQ7Ry0v-AQ_s82zdm3L81AhhU=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,포도녹차 젤리 크러쉬,4900,새콤달콤한 포도와 향긋한 그린티에 알로에 워터젤리를 듬뿍 더해 마지막 한 모금까지 시원하고 산뜻하게 즐기는 포도녹차 젤리 크러쉬,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/7/9/J_yKboEFlmk3ijPT3ESNrRTcIhmNDlaCFoXtJagzr0YHR9DuVvjGYlQKK39MRQJGEH4alb0yHuTKKYl7E1s--Kq9SBreKRQMRIkoCSuWsFc=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,초당옥수수 프라페,4700,여름 제철 초당옥수수 특유의 기분 좋은 단맛과 톡톡 씹히는 초당옥수수 콘을 함께 담아 고소하고 풍성하게 즐기는 초당옥수수 프라페 초당옥수수 원물 함유로 빠른 취식 권장 드립니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/7/9/lhyD3nwKv7kKeTdoQjUYfREIIf2kO_c0sUb0_LWSORb4HHPsMJZcmfjlLYIgmVf12QP33NhWbG_2OCnwVeq_V2C3CJlnuob2UHnqLCSyqSY=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,와앙 핫 치즈스틱 & 딥,5500,바삭하고 베어 물면 치즈가 쭈욱 매콤바삭한 치즈스틱과 입맛 당기는 특제 MGC 소스의 조합으로 계속 손이 가는 와앙 핫 치즈스틱 & 딥,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/7/9/1Q-VJ9CwUwOfGTbBDJBvbemr21AG-DcUgfsmByHZ1RunzCeylF9esFBGMbUkE8-7FiH9QUl9yc0upWm7PTSwdDwwm_X4b9N_mVmMACziXF0=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,꿀수박주스,5000,"100% 수박 착즙원액에 달콤한 꿀을 더해 본연의 진한 풍미를 살리고, 잘 익은 수박을 함께 갈아 리얼한 수박맛을 즐길 수 있는 메가MGC커피 여름시즌 대표메뉴 수박주스",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/4/30/sN44BdAFOMflh_rydiNgtDzE7n3jAWXxLzTthAuw2s-gm1b7chYpdLwsNtd-EAk8QhRQaep1MFNc6dPOYurcanHi0UxQplhnzLf2eQV0HYQ=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,자몽 톡톡 스무디,5000,"톡톡 터지는 자몽 과육을 듬뿍 담아, 자몽 한 알을 그대로 베어 문 듯 상큼함이 입안 가득 퍼지는 자몽 스무디",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/4/30/gWODglcV4VimDwEkF1t5W7yPYU5l_sStyPGZwyot1ywvzpHzbpDygjNJDEocB2JDEHpkoxJ4bqnVgxKcAO2mvAdOQXIbQP56omQQpEcN2BU=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,제로 레몬말차 아이스티,3200,"말차와 레몬의 상큼한 조화에 식이섬유 '알파CD'를 더해 부담 없이 산뜻하고 가볍게 즐기는 제로 칼로리, 제로 슈가 아이스티",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/4/30/MfuEq1oiBIm6HCDs6k8VUbyIvkITkQxd2GzFFI3bKCy7_6Ap0BozLDE_WpthBkQxzYCDmGMABwSPMOcl0Ptp2u81_t1-r7z8s9C8XjdJTPY=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,팥빙 젤라또 파르페,5800,"다시 만나는 여름, 컵빙이 돌아왔다 쫀득한 팥 젤라또와 팥, 떡, 바삭한 믹스씨리얼이 조화를 이루는, 우유빙수의 풍미를 한컵에 담은 여름 시즌 한정 파르페.",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/4/30/9zl7fSKluy44oaaNxQQ3dA2sPB-vQJss3DL29vOBEkYHb0BYPbnIqgYNFoqkkg6MRMIBPPamWtVhD0qsXKmi6RQYc8AmOhZd3VtKMDWv1t8=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,말차 젤라또 팥빙 파르페,5800,"이번엔 말차다 달콤쌉싸름하고 깊은 말차 젤라또에 팥, 떡, 바삭한 믹스씨리얼이 어우러진, 말차 우유빙수의 풍미를 한 컵에 담은 여름 시즌 한정 파르페",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/4/30/EMWfs2ty4TMDQGILt-SBxEPzsZD3XAzSSk7K0ootbnOn6hYptQO5ZLJqWZUkuv5DgHOUP5RAaAbM2yERVrJPkgqNE--kUaKLd-ZKDSbpKIg=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,저당 꿀배 XO야쿠르트,4700,"저당으로 부담은 덜고, 새콤달콤한 맛은 더 풍부하게 꿀처럼 달콤한 배의 시원하고 깨끗한 단맛에 설탕 당류 지방 3 ZERO 야쿠르트 XO 2병이 들어간 리프레쉬 한 잔",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/4/2/UfqULIz5CSzdcQ8Uku-09j84bEEmMDmJjk5L3Lrzv27G3CgYrM1arDk_9571lomFlnNss4JMojeiOqrKnbErPHR8Xb6K920JvHmbbh_4tDs=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,딸기라떼,4700,딸기과육이 풍부히 느껴지는 스테디 셀러 산뜻하고 달콤한 딸기가 가득해 부드러운 우유와 어우러져 더욱 기분 좋게 즐기는 아이스 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/1/15/TmY5mZVZON7WVEsk9N0lqrwBWWDbTE1-BZjPCBrRvJfWdjC1mOdhAZYiGM_vSTl3jvKsyD5Nb2X5h6ZB6XGzz2PeR_8KmsLSRFNqRlW1_OI=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,밀크쉐이크,3700,우유 그대로의 부드러움에 달콤함을 더해 꾸덕하고 진~한 풍미를 느낄 수 있는 겨울시즌 한정 밀크쉐이크,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/12/12/MO9koNRMx_TX3KqwqHb0KANrhFzgRy2ovEETfueRBhaCWTVKLQpFON26dfX9lWezmUhpgeRR7QWvqSw6phzG6M2YPHwMrfCeVJoqqtniE_w=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,딥치즈 불고기 베이크,4900,바삭한 치즈가 올려진 빵 속 달콤 짭쪼롬한 불고기에 부드러운 체다치즈가 더해져 한 입 베어물면 입안 가득 풍미가 퍼지는 겨울시즌 한정 디저트,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/12/12/S3H6QFo3trnpVbwKvVBmDyYBq1l-Ed95_Qv5lNkhT6hHs0tJ7p3fPHaRTVldxT-KM_wrzyzLttIzKtG1s04GCc4mekb2dyzN7icHrBS3rvA=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,요거젤라또 씨리얼 초코베리믹스,4900,"초코쉘을 입힌 기존 요거트 젤라또에, 팥빙에서 즐기던 바삭한 믹스씨리얼을 베리믹스와 함께 듬뿍 더한 시원바삭 요거볼
(요거젤라또+믹스씨리얼+초코쉘+트리플믹스베리 조합)",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/9/15/VrCUJP71JRxQ1Rg_GLcV3qhmfflpB5oV0gArqVZy6dqf7BsmCMDU53zleiewPQSfcYigwZbXPG6F47Rc4s0KOCrby2dSJPT7rwX0n8KUxRA=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,요거젤라또 초코베리믹스,4900,"초코쉘을 입힌 요거트 젤라또에 세가지 달콤상큼 베리와 초코링, 고소한 그래놀라를 더한, 시원달달 요거볼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/9/4/K5FzvWyP6MJu9KG7YbE6TAKzSwzdzBg63Rzq-ljTa6OO0VTrG5dRsePLwwWniQ6gqL3GUdaDdTaz1foV4fcR3XvsQ0OXr9FTK1JZDler790=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,초코젤라또 말차라떼,5400,"진하고 꾸덕한 초코 젤라또를 제주산 고품질 말차, 쌉싸름한 블렌딩 커피와 함께 즐기는 말차 에스프레소 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/8/7/qiEVUbFIVUoXXSGeBUxhxtoPMqPc5kx5Hv3cD-t5-fV9ZgMKMPcsC5QLdi0AVhLvA5K18cMBE4fczld8S-W6Vofz7jN0xNikisSH7O-Ej2w=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,멕시칸 미트칠리 핫도그,4600,"부드러운 빵에 뽀드득 통통한 소시지, 매콤한 미트칠리 소스를 더하고 체다치즈, 사워크림과 함께 즐기는 멕시코식 핫도그",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/7/3/qAiEDeYt4z0S1lnsZTkWKHixfXDzaTNkG9THzQdw5Qf_wIDjGKPFvTw8yBgNPhFVpZbXhryhk0jeRU4oncnQgwcNNl8zmbSamTW6PM5WgTU=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,메가베리 아사이볼,4900,상큼달콤 아사이볼 속에 세가지의 달콤한 베리와 건강한 그래놀라가 더해져 시원 달달하게 즐길 수 있는 딸기시즌 한정 디저트,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/1/16/PJy30htqfncqffaMWCEZc2rnwYkv61zqxPIvQ5rJiv0XR_Uej052_rK_lAUzZ8gFxhNUZX5Vq29ZBB5NOjfT7Nt_EXM4793SwAuk7O2ivgo=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,왕메가초코,5400,부드러운 우유에 진한 초코소스가 어우러져 달콤하게 입맛을 깨우는 왕 메가 사이즈 초코음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/UR3DLCEnclOWLj7P7q8sR9VmnUmQBXO813tWgu1RLXGRbbb4GNIHA-Xm3pCa387AAQ4UvIJki2wT6OnbbQLwRPeXW_ZCFkuhNuHTza9G4Sk=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,왕메가아이스티,4900,깊은 맛의 홍차와 달콤한 복숭아의 은은한 향이 어우러진 왕 메가 사이즈 아이스티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/wQVKLb6nRuZUZIcnehXmr3h79UKjEgmZlH7eNnfH3kZYxT4FDo-rZLNu7FLgPyjyHVWMe71aPExm6EPM5qIrktDHEts8nTsH0BQrSgPXeio=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,제로 복숭아 아이스티,3900,"깊게 우려진 홍차와 은은한 복숭아향의 아이스티를 제로슈가, 제로칼로리로 즐길 수 있는 음료",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/3L4imwx63FapHcrM0HJ-wZ3uWYUqagAs57VMEEiRCezkxRbXHKnpYMppT2-yOFosTxaP-nGFtjrdOjei2pfoJlVH6PjdS-usiv_cPW-ysVQ=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,왕메가카페라떼,5300,진한 에스프레소와 부드러운 우유가 어우러져 고소한 풍미를 완성한 메가MGC커피만의 왕메가사이즈 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/xpq-RqCbDy6y_fjSYwhZLoBD_QTQ6u871Seg-RmvS4bUVHDIv4Nkly8nyi8st5Sdyv9JezG4CkhyjVdqpDRf1UmXOHBjWZaFB_odWZw1_8A=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,왕메가사과유자차,5400,애플티의 향긋함과 유자청의 상큼달콤함을 느낄 수 있는 메가MGC커피만의 왕메가사이즈 과일티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/3yn-iP85JT8B7hDnFzlrE6ZdWmepCOeMJiYhcFy6qOBUV6Jh2tTKBo8weSh5uFSjRKxldLMgqlFY9uZuBbSa8Eq7b2sH28JGa96AXyPSF4I=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,치즈 품은 감자빵,4900,풍미 깊은 치즈와 포슬포슬한 감자를 가득 담아 낸 쌀가루로 만든 건강한 빵,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/0LFRz1gbes6afsi8je0Y8gtgKvokKV-5d3nCQQ1IvNzPe227C_G_v-FhZm5bLmbV2OiNI5E6tewroaepUJfqQi47Tagp9R_VVQanmDEq7hQ=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,와앙메리칸 뽀득 핫도그,4600,부드러운 빵 속에 뽀득뽀득 통통한 훈연향 소시지를 넣은 와앙 큰 아메리칸식 핫도그,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/1/9/8nD17STX5RNSNQYHydaN9zciRSvcKfjB6FLEY2N9Gukp_yHeP_af2ME1Ujgm_wr9SRP1hPLXOslmE9BPwY8gm0g5DbHaCtjI1Fjm2GflC_I=.jpg
메가MGC커피 배곧한라비발디점,신메뉴,(ICE)할메가미숫커피,4100,곡물의 향이 고소한 미숫가루와 달달한 믹스커피의 황금비율 조합,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/9/5/ZkZErzoj_-k8_NELBNeZ_fq27vndsl-Z6KUE6jvNB6O96LaGdm3Byab522LJbFblsnnw1qI5wZfK_k-hb9a4_bGyjnjGAO_ZevVUbETOFss=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)할메가커피,3000,우리 할머니께서 즐겨드시던 달달한 믹스 커피 스타일로 만든 메가MGC커피만의 시원한 커피 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/9/7/XTYxU8D5ru8xERuv8Q_nGwtQqY6pckvlnIgsFKM_qcYzWIoFmYm7N_4_3iXMGjyCUxHnjPiH_SZoCRYw1RLD5CTw9nHeUiNM4p2lLm4Hzhg=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)왕할메가커피,4300,우리 할머니께서 즐겨드시던 달달한 믹스 커피 스타일로 만든 메가MGC커피만의 메가사이즈 커피 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/9/7/pHbAGjPdZo7wmyoVWIPa0JK-X1Er71UHCEDm9n9B3x7z8nhNIuVh2GywxFVfdBGtqHaPeLZRWwNpyRGqtzmOO4Sig1s54SoQD8ywiW8RL4w=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)메가리카노,4000,대용량 1L 아이스 아메리카노~,O,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/8CsObuLkuMrDWOrREdkcpwWmYWlfI17xflcueqovqDu5twGh02ahesy0CRuqQucN69lZtZJY8f3PK7Z2uvqwSntmQabGRJTm4ArIOZgPQ2w=.jpg
메가MGC커피 배곧한라비발디점,커피,(HOT)아메리카노,2200,"(기본 2샷) 메가MGC커피 블렌드 원두로 추출한 에스프레소에 물을 더해, 풍부한 바디감을 느낄 수 있는 스탠다드 커피",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/dSD5PDtxR3lyFWJixlb7rtCHsj3nRwRdqWCfxak4UeBo9GVO-jcAVJlEhJSQm6Tbt0ee4h2ehKit2OzgNRW8Ewu-rg-UP6YC-NrOxLdUThA=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)아메리카노,2500,"(기본 2샷) 메가MGC커피 블렌드 원두로 추출한 에스프레소에 물을 더해, 풍부한 바디감을 느낄 수 있는 스탠다드 커피",O,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/YCTJRzZzLM3VeSgEAlQ7tuV1LyTaKOPLh4wLzRd-ZcC9nkv9nASXJa5yQB-IAKa4DRwGWjXtk_kvwXu_8qLUHieWowmfXWcQz1r7kUVl28o=.jpg
메가MGC커피 배곧한라비발디점,커피,(HOT) 헛개리카노,3400,국내산 헛개수와 메가MGC커피만의 아메리카노를 더해 고소한 맛이 조화로운 블렌딩 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/yHKiitGVKZDmDw_-aJrjoMR4SgrCUos1k8iSSXk3foMHpbuBxJ9_GW3rVjXpFIpZVsYBGtxv5Ki17HvmTwYdqCSOgwUndes4aqiewPv9tmE=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE) 헛개리카노,3400,국내산 헛개수와 메가MGC커피만의 아메리카노를 더해 고소한 맛이 조화로운 블렌딩 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/ImQ5tPNk0JcxDRPqJwVNFmsefUOUEpN4aG1cuwCPDsRD5NpUHjmoMFczbKPtn-2TpiBygoga-qiIJnGz78G7JHjA5EgAkHX9acfkFZ-cWsI=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)왕메가 헛개리카노,4400,국내산 헛개수와 아메리카노를 블렌딩해 고소한 맛이 더욱 커진 왕메가사이즈 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/qNdW5Ud-ZBVlPxXx64zgX7_yWvY-E9vElWviGuvTeDM3jq362kh0JeQ7xURqnvIMYmLYlJf2CDk9nLrJGTHhKZ2Gk0e7JJczsORnG6ONxoU=.jpg
메가MGC커피 배곧한라비발디점,커피,(HOT)헤이즐넛아메리카노,3700,아메리카노에 헤이즐넛의 강렬한 향과 달콤함을 담아 향긋하고 부드럽게 즐기는 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/7V0TAZIKA1267ZNhJ3t-0K_Svegy-u-52wOqkHXXrV2H2hDmaa9MWdjjp_1GhPnAXj18mFDSEughXNFVUbGfWwRbLBTGDEnmeqSa0NIMlgY=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)헤이즐넛아메리카노,3700,아메리카노에 헤이즐넛의 강렬한 향과 달콤함을 담아 향긋하고 부드럽게 즐기는 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/cKMztbK7XLq3ioWnlAZfusbQM8ns3lNOswhrFvWF8cWavxKHiqpyecdqTWQZeQxWGwk6ouTFBxUQxbN-z1p_mmKXDGxe3SIEcfzxPzQAw-w=.jpg
메가MGC커피 배곧한라비발디점,커피,(HOT)바닐라아메리카노,3700,바닐라의 향과 달콤함을 아메리카노에 부드럽게 어우른 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/2TDbjsz85evdHbyKWrCnuPXSJiM1NTO5KlciwQINPKSk_ES9zC_HCUJXI727eQS0hxRi_PwBeFU9omti6jL8nrS13YdBbd19wMWA2SM0h74=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)바닐라아메리카노,3700,바닐라의 향과 달콤함을 아메리카노에 부드럽게 어우른 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/Dyyg4M-TuivICWG0DzT1ddRM09n5YcVJ2akSZ6euV73MqNAsuaXN3ZH-bdZoiUW_o4mHBw8PzCeRTfcsyGD6iyUDGc5D0S6sGKF7LhbLOSQ=.jpg
메가MGC커피 배곧한라비발디점,커피,(HOT)꿀아메리카노,3700,아메리카노의 묵직한 바디감에 달콤한 사양벌꿀이 소프트하게 어우러진 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/E_GI92IP8MDF0elc9TmEzBRGL_vtqWqvSkDy5JkoyyFio9bCJHsVCc_HUhU70aVpW4uhJe739fNUoG9cDTHXvILR1vXqffvibQ8PI8L6L5k=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)꿀아메리카노,3700,아메리카노의 묵직한 바디감에 달콤한 사양벌꿀이 소프트하게 어우러진 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/ZmB0jjto-EMFila3QBgFbfkvrWYtDsAfoWhgXSjDWojj6mwWAyozF37O1nH6NGCFmg2UaH0eXzz_fbSQlzNC39VbfMefxnduP7B390G2Ixs=.jpg
메가MGC커피 배곧한라비발디점,커피,(HOT)카페라떼,3900,진한 에스프레소와 부드러운 우유가 어우러져 고소한 풍미를 완성한 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/e6nWNm2hOvNX9cRnTGmvoZ6IzAZXg4aT6xMgmwEMj_FH-_YH5QM9BQo3yqlxp0Q-zUYjqDEYn4hJnAJnO-YJalXA6583v8ByAdw9PdxMZg0=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)카페라떼,3900,진한 에스프레소와 부드러운 우유가 어우러져 고소한 풍미를 완성한 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/9/FCC2nEv-cy9xNWmbf8NL6SANmU7AR2ktB4k9WymJ1QqPZLwU_H5GK2Tw44izYI-QSR3nsERjpF9NOd1b2QtQPfhsYsJ9oFDGtrnDEXA96_I=.jpg
메가MGC커피 배곧한라비발디점,커피,(HOT)헤이즐넛라떼,4400,부드러운 카페라떼에 헤이즐넛의 강렬한 향과 달콤함을 담아 향긋함을 더한 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/rgFIKA76rYbztL5hz_ET9M8uaeuiC2N_Jq7lXs0DwCU0i2eaoZU5k0PdJfs0yx72vIvFGIvffvq1GQvocJOQsPKk0gHr_M7AFCKihRhxSTE=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)헤이즐넛라떼,4400,부드러운 카페라떼에 헤이즐넛의 강렬한 향과 달콤함을 담아 향긋함을 더한 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/9/jMRcX9xf_commN4yBBz-BtxLq7VZFYmRoFryZ_tRPKfRbOdBnBjP6xZr4Lxui5oEYMd3fou6LciSlzRJ1YnHcORBCLwNr3JXjO9D2r_Gqy0=.jpg
메가MGC커피 배곧한라비발디점,커피,(HOT)바닐라라떼,4400,바닐라의 짙은 향과 풍부한 폼 밀크의 조화가 인상적인 달콤한 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/FK_ItzAlwFMUqZr9oyC_XN_DmRgsUlxTyYvRgD4_psmJvYhV1HpfKjhLMeeBowZnA-2IJiykoGFw6v23zVGZvl0nxDLHaofDqoZL8gTtBIc=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)바닐라라떼,4400,바닐라의 짙은 향과 풍부한 폼 밀크의 조화가 인상적인 달콤한 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/9/uEqU4V9G546DSKlY-BefMiyymtAt7A0MmhcMGTP3WwTYD1iw7sOp_CNnC6KK6pQsGm0LyHiFf6GL07hiNfnLpSSCuMJtZyB5iLjf0V25fw4=.jpg
메가MGC커피 배곧한라비발디점,커피,(HOT)카라멜마끼아또,4700,폼 밀크 속에 진한 에스프레소와 달콤한 카라멜을 가미해 부드럽게 즐기는 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/Lbh3H-R9tIREruhkEin5YPhKG9X5ZEU4Tw8ayHWkfecFwHXe5xtuTzG31MHFLtS1YAkTFGq1Cr2YSeKwvAyeL5es7XF4SA9WZC7-_b0we50=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)카라멜마끼아또,4700,폼 밀크 속에 진한 에스프레소와 달콤한 카라멜을 가미해 부드럽게 즐기는 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/ZP_gZJTGqfnSMl9HwVW0o6RZR3nByKXXdFMvsU2fWI8yWxSeQF8K2iDOgaXfp9jKwgbEuzDpd1CsB7ZSpk0EXcL999TEuA-TgfP01DAjoXU=.jpg
메가MGC커피 배곧한라비발디점,커피,(HOT)카페모카,4900,"초코를 만나 풍부해진 에스프레소와 고소한 우유, 부드러운 휘핑크림까지 더해 달콤하게 즐기는 커피",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/3drWhW1zSAyeHZwYGsWEJlVl2ba9nkENPyi5Zzn14z_cPTdVTPOf6X9idZkO32MSMZPuUyvSpk9MHye1TcoRlAz6kczY6wKcnS_1ieyVHGY=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)카페모카,4900,"초코를 만나 풍부해진 에스프레소와 고소한 우유, 부드러운 휘핑크림까지 더해 달콤하게 즐기는 커피",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/9/27/tuLjHc0hz2y94RCd31DnwRK4tjvwczOcHrM-G7VXpxe9ykC8ENqkJpgtVWCeqe_t.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)큐브라떼,5200,"연유를 섞은 라떼에 에스프레소를 얼린 커피큐브를 올려, 녹을수록 더 진한 커피가 느껴지는 라떼",O,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/oIzdaYhQ8HggpGVFaholmFQuAh_6kPOsakrXsoSirkEc423pVbiqZWxuThW5gw4omdwHfUmu9SwL8RkB580Rpf8WrvpuJ_wT8h7EYLLVcco=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)라이트 바닐라 아몬드라떼,4900,비건 음료 아몬드브리즈와 칼로리를 낮춘 라이트 바닐라 시럽이 만나가볍지만 부드~러워진 여름시즌 한정 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/7/4/MNYEW4vRV-DFkOiJgotutu_Mblgste4-rZdKoTXAl8dbrch67y8KYiKComMUFI4ARyu8qovykIrxhRezfpGyDbb49KWjUmeKdBQyyMB_uzk=.jpg
메가MGC커피 배곧한라비발디점,커피,(ICE)연유라떼,4900,"향기로운 에스프레소 샷, 부드러운 우유 그리고 달콤한 연유가 조화롭게 어우러진 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/f8TY5r1HI9eWKCivIyv9vqPFdeyK7tE11TwJ3gNQeCBAUXuWkYGl8KuSvGSZ27vnb6UbRygdz0n7pbmvQ2ScpkHq0zDQ5IS53tAEUgGt-lo=.jpg
메가MGC커피 배곧한라비발디점,커피,(HOT)연유라떼,4900,"향기로운 에스프레소 샷, 부드러운 우유 그리고 달콤한 연유가 상냥하게 어우러진 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/T0fcCOFTu8MpFhtF7lhXy2vxWWLdE6P2v6uw0iPSX99Czgp5cIJFx0LBoNoJQFkHgqWCv24WNGMhsIvGqfV1OHEFobQNbsaRBW31REsEYxc=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 메가리카노,5500,메가MGC커피 디카페인 아메리카노를 '960ml' 더 크고 가볍게 즐길 수 있는 대용량 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/x7nUb0kciADVxM_achO01I65GqnNNZ4pGjqLhNpKjT4h9K-xhdR8ngUDyMrN64znetnV9GSWSlfrTa3yUnnBAblyvtmVjom19s1-se3jTAI=.jpg
