업소명,카테고리,메뉴명,가격,설명,대표메뉴,이미지URL
컴포즈커피 배곧테크노밸리점,디카페인,디카페인 콜드브루라떼,4500,부드러운 디카페인 더치커피에 고소한 우유를 넣은 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/BVfnPnvV6LSJ_fP4m8qkXMJT75_0saSucRznuZ60FPX1qQEQhQdS5yj9UQRAg_D6lXTr5eKoA0PJDCrvBWGlFXLldsgi6SkIGl2Cd3LvBe0=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,부여밤라떼,4000,"부여 알밤과 사과의 달콤함이 
우유와 어우러진 부드러운 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/10/28/O_H7k_96nzNgOmyxlcZZ7NiQ4JBS6wlvOgaXyNgbeb_pmFqDxTrxDDkMMLnVszEOfb5JP-hIv23xlWKLkKx64uPUo_qZvTMvnWhHLTGmK4E=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,곡물라떼,3800,17가지의 곡물과 우유가 어우러져 묵직하고 고소한 맛을 느낄 수 있는 17곡 곡물라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/4/30/56Yv59PP4WxHJRkhCUmo1uMDMNM7lGSymF8NaCerMxNFycwtuR-QCdbM3z9I7xCOuo_NF2Vb4OMRCAwSfBYFzo3oWYSfwk4s8dIROcZl2iw=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,고구마라떼,4000,자색 고구마와 우유가 어우러져 달콤한 고구마라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/AvVUGZyavgOH_iJp9H5zyVfw5goo2SGR51-d2zg4H4Ae9OPVeTnyA0IV8_A4WeAD9AgdYKstrHloT2UnNGu1mg6qPzrb7TAsK_NGkkXz8oY=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,그린티라떼,4000,진한 녹차와 우유가 어우러져 부드럽게 마실 수 있는 녹차라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/Pu-1KQSdqzV9uaM1bTkesQoXfxZW8DWGG-kBG6n47riFkXjYGuxxB8Eg7keybvAOhdfbc_Vkag0M0x6SF0z2KoIs7_V7QnREteRgozlqCG4=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,더블초코라떼,4000,진한 초콜릿과 우유가 어우러져 달콤한 초코라떼 (휘핑크림 없이 주문 가능),,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/-xo3PipVBfrwYJsepv5Iz30Io6q6XySfJyS9BF6BOtmnxi_wuP55nv0QKM6yi56XfvAHlNADc7EqBeR8cON60xk-zz281AK68ieghgroelI=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,쿠키초코라떼,4000,초코 음료에 초코쿠키 토핑이 더해져 풍부한 쿠키앤크림라떼 (휘핑크림 없이 주문 가능),,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/bdiJqvAlsHRT__yLS1JBhULVyYOTCcjtTzoxQ7NCMKos-ZBHC68om1o7J4jz7mg0Twrt_6dSi0yIQzZfHgdjqfJad5FEWaTvXvrgKVOTfvE=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,흑당 라떼(논커피),4000,달콤 쌉쌀한 흑당과 부드러운 우유의 조화 (펄이 기본 제공되지 않습니다.),,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/JdeKZDAN-_yDGlwsza-BtDzwMCZTEL8S8KyXRye07Lm-_zhrxp2EeiFMpGC9QAzLr5FJ26BiQNq3LPvmB7vsSvgH8hOH_Od7Rc0KW7HiZRc=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,흑당 버블 라떼(논커피),4700,"모리셔스 흑당의 깊은 단맛과 고소한 우유, 쫄깃한 타피오카 펄의 조화",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/7/7/qmCC5HCeYAQQOVpnAm0royoxC7jTiechaDwCvOPH3ToKp4eoHKFKEMYEbTBbxmi6dBx3gvIXdJAxUlQcl8xnluoXshs9Kz7LhDZcK0-QaUs=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,밀크티,4300,진한 홍차 향과 부드러운 우유의 조화,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/jelHsON2xOmEnSo0-VrjB9FTl04FRiv41RFbxNnSzCmTyhxIrTQ5BPbFekf8i9gXviaGHCTMb0hWQNB9IsCAuIRBhF1DqjMl2o9E2NzPO-o=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,딸기라떼,4300,딸기의 과육과 달콤함 그리고 고소한 우유의 조화,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/z7O2Qqiv_GQE_3pKaMfbGA4z0mrSyeA3rGq_cGzc3avmQz6LT8x7GwxiYspMqMj6MInAdg1zCM_z4Ewh-z--7eHOesx5S5sFTmEg1jO51-Q=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,망고라떼,4300,망고의 과육과 달콤함 그리고 고소한 우유의 조화,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/WZRkGjS48nCoH8mZvilXrQBG9b5wiHrm6Sqmcr5u9KS3V4_3tk1-KqVCTODQg4Yo63Njg_mclQ5McL8WL2FpWPh43Scg07knP39SZpvWXQE=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,블루베리라떼,4300,블루베리의 과육과 달콤함 그리고 고소한 우유의 조화,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/CiWxLvDZlFqo7luTe1Glfg9rc5JA3ddJ2iol0TcRbb1zA7_qQUcD6xUhT-xdpspZbhudOtMW4BeJaU04-Z1toUWAlUT8yFMlYAPJaqojFq0=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,생초콜릿라떼,5000,생초콜릿과 초코라떼가 어우러져 진한 초콜릿 풍미를 느낄 수 있는 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/24/GECAm8isP5nQcxfNcjZ8Swcf7XkopOg5m2deNX6LqK87vTqZ5hm2-XdD1_O0R0nnR1gbvrOyN6-boeprBIx0hSyChufsh95trsjsOMhYIFA=.jpg
컴포즈커피 배곧테크노밸리점,베버리지,딸기생초콜릿라떼,5000,쫀득한 딸기 가나슈가 들어간 딸기라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/24/yBOZJiSEfHSojib5GGFy7x3TncyibaodoCeU2HUoctEm0NUUClAeSE-qKP6kFtuggXu_Fp4tyW-JRFNIRkL_ed5kreJdhi9QXf29igXktt8=.jpg
컴포즈커피 배곧테크노밸리점,밀크쉐이크,플레인밀크쉐이크,4700,우유와 상하목장이 더해져 부드러움이 가득한 밀크쉐이크,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/HW44kTCOhnHhxLQ1_sEd5SbvN7_zs2dQMX-uU47066tp64Ma2pGmoakiwQGH8qtP9vW5FDdUF-vUmP4RsPSquKvGZ726AGVE0ZUeHn7751k=.jpg
컴포즈커피 배곧테크노밸리점,밀크쉐이크,캔디소다밀크쉐이크,4700,캔디소다의 시원하고 부드러운 향이 더해진 밀크쉐이크,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/bEJ4atfhfNYfUOdYcKWS2MFRhS52wF44i0keuC3E-JBEwvFOEsViSjkoEwIomq8v3fvd93_tQntC_3M5ES1YJA63lVyw0PFEnHNszU__ZFk=.jpg
컴포즈커피 배곧테크노밸리점,밀크쉐이크,쿠키밀크쉐이크,5000,달콤한 캐러멜과 커피 쿠키가 더해진 밀크쉐이크,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/oIWN4nT630CitJrTQde1GWnZ5dRw-rDdXF1r6qkZtdiQdeefuOeB_OYwH3a1xqK8A7x1IVeFed69-Nm7hjZvfYe0CXR-jrE0e0luiBFoth4=.jpg
컴포즈커피 배곧테크노밸리점,밀크쉐이크,커피밀크쉐이크,5000,밀크쉐이크에 진한 에스프레소를 부어 달콤쌉쌀함이 어우러지는 음료,O,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/yXhedxCIMdb_TdpboS3vZ1U6qeIKUjgfKVFQfGZi3Nd76WKpe4QmiEGDKr57Y6TE8J3jOUEFPrZe2v4v2CLVb_E-aMYJvLTbkawnszG0mtA=.jpg
컴포즈커피 배곧테크노밸리점,스무디/프라페,딸기 치즈케이크 스무디,5400,,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/12/18/NVOL10j1ojqioN0PdURfJWpw6UVgJzLLWKmGnhFAwWlvp2_Jnr4lUVMon664r2wztKLIAw1r-5kfBm0Mh17RBKr6-YST89Q9j5TtiE1Xcrk=.jpg
컴포즈커피 배곧테크노밸리점,스무디/프라페,딸기스무디,4300,딸기의 과육향이 풍부하게 느껴지는 블렌딩 음료,O,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/2IjCbGhLG_KCmK0sXrQd81LoIvedc704d14kcxzvQAwiMFt0WWuM1mPerr-VkPAn7gl_gOzFXUzIIQuIyEdJjlKHf7IP8y5le0UOfQp2Eok=.jpg
컴포즈커피 배곧테크노밸리점,스무디/프라페,망고스무디,4300,망고의 과육향이 풍부하게 느껴지는 블렌딩 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/JzUlDBcY9wSGhtgwjhbcg8cc7IPh8nDLjza2ittaVQo4HYgFKHtVa9BcgLlrO4h9K1Pfc8dLup0xPvvxZl4MtvouofAP9jOvzN3RIUMGZDI=.jpg
컴포즈커피 배곧테크노밸리점,스무디/프라페,블루베리스무디,4300,블루베리의 과육향이 풍부하게 느껴지는 블렌딩 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/7JbJoX1dye6mf6l-tqDAOG4Qjcc10s_oB-jZkWrkxExRdMiVtndEQ9hur2LV9bNbx3dhhGZpMQBHE8Bz5kZyuIIRw_CysI_G9XYGUnhLzkQ=.jpg
컴포즈커피 배곧테크노밸리점,스무디/프라페,딸기요거트스무디,4500,딸기와 새콤달콤한 요거트가 잘 어우러진 블렌딩 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/7eeQamn3C7tqPpHYevbyHIV2aupbCGMxKRY4119QrFtTvRkOOJJ1UQdiSUBetn5qcCKfpS0YeKbsOz7ql5SUewxu67apDC96MepdF57JRK0=.jpg
컴포즈커피 배곧테크노밸리점,에이드/주스,자몽에이드,4000,자몽 과육과 탄산이 만나 청량감이 가득한 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/6F5Q20v2DALwHA84FWu_qdW1TVy4K6ALVgs5T54Y0rZjbo4y7mkY_tEEo-BmUkbA4nzkKcopNTO3kitp0yCRNCN1jzzxJOw_Xlg4Dq2JOOY=.jpg
컴포즈커피 배곧테크노밸리점,에이드/주스,레몬에이드,4000,레몬 과육과 탄산이 만나 청량감이 가득한 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/iz7qpRghevzwdmlJOKfj_snwQGlcu-IWxZIPK4ixoC8r9uYU-m9XFw9coKuPsq9bCQ15w2xXe7FSB9zljH7Gj9b8jSqJ-HNImWG1fW8gSD0=.jpg
컴포즈커피 배곧테크노밸리점,에이드/주스,망고에이드,4000,망고 과육과 탄산이 만나 청량감이 가득한 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/kImwr0slDE8rGGSTXt91I6LVgxcTLIXdz1dGfqf65xua-wH4cL5VZT2dJ2d5XnASIiOHlBwY-Vl8sU6hicuCzbt1qX6uNE5xj_GUB7DSYrk=.jpg
컴포즈커피 배곧테크노밸리점,에이드/주스,유자에이드,4000,유자청과 탄산이 만나 청량감이 가득한 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/xICuHbMxGPwYwKjQL0FgXuwv9xeX_WUlPrziLcJyu9zaXb4z30aOxqbUNDr_sMNNqTwRQ4hX_peYaubMv8eWdUQqRyGQMeTgmNFANkUGCKo=.jpg
컴포즈커피 배곧테크노밸리점,에이드/주스,블루레몬에이드,4000,레몬에이드에 블루색으로 시원함을 더한 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/lHYT7g0EMNzT3_lh35rvGMr9p-JdGJVqs5ibi9TPhi24M-dmtl6vQ6v7SzCzdIzp-lIXUVQYq60e9TkRXWd6FKBHmvpSEH5BY_GIO3OehaI=.jpg
컴포즈커피 배곧테크노밸리점,티,페퍼민트,3000,시원한 페퍼민트 향을 담은 허브티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/swOron4mZIu8rnG4gKhs7ca7p_OnbTCXrubiQZcHFmRLFS1kiDPebYZUrPg_-dM4QM_uy76bR6omFijSVWMozwIikfOjdstTpK7u-a3AM9Y=.jpg
컴포즈커피 배곧테크노밸리점,티,캐모마일,3000,향기로운 국화향을 담은 허브티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/iJhOETX81Ow3Tn-A0z9KtkTvanpggPJd1NvKvKD5ZmjOVLZvGQHPCAroeCrHLOo7jR1Y_AfOP9WT0QxLBV0fxnfIrNOsOLS0B-G1SqyWSYI=.jpg
컴포즈커피 배곧테크노밸리점,티,히비스커스,3000,,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/2/13/ANbQMPpOakj_SlQ7uleCV1uNiDfCXB0vpmMptfk2D2TEd7WPyxN3NuzyLCPaILKJuB-M3HV26I8j7tnPJ0D6kAmFGLmaCyv2AMySFeOKoJQ=.jpg
컴포즈커피 배곧테크노밸리점,티,블랙퍼스트,3000,진한 향과 카페인으로 아침에 마시는 홍차,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/V21K70OdpY95AotHFyjQp9dLYbJnTnZWx2skwT06fIUfjryc4LHU178QD7eEHxYrHKVG_K8Nzy9IbwwMP_vkYy_qHyn1MtCb4p97EkcPsko=.jpg
컴포즈커피 배곧테크노밸리점,티,얼그레이,3000,베르가못(감귤류의 한 종류) 향을 담은 홍차,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/cva3Zp0hrXYPfl0b2FKyb6vdLp1e6ddl8qZvSHeX-bzbCtbQnbuNitIqriQb7GhFd0HuK9Y2BJxTRHYPSwbqeMdkUD4_Ufs0upZS7SCMyTs=.jpg
컴포즈커피 배곧테크노밸리점,티:베버리지,대추차,3400,추운 날씨를 녹일 수 있는 깊은 대추 풍미의 따뜻한 전통차,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/11/25/7RDL_R8jSXKxUbA1CRo7Whok51hCCyCu4XKuPPRJyd-VsKmnQBPFMhXPUr59QyNZxCd-UsyhrKFetfVqNXFW1QFpEtKJWb1u7DUf9v3Au10=.jpg
컴포즈커피 배곧테크노밸리점,티:베버리지,쌍화차,3400,진하게 우러난 쌍화차로 마음까지 데울 수 있는 따뜻한 전통차,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/11/25/hruqVK3QYSLYQGnNX6S5PdLDfA4gupezdfW3VCN0LMXpzBf7u3fhRDo8tUmMFyj7YafGHaSdCNwL3ScpddbeO8iadFnXh9wb5yxMvpf6Tf8=.jpg
컴포즈커피 배곧테크노밸리점,티:베버리지,매실차,3400,은은하게 퍼지는 매실의 상큼하고 청량한 맛이 특징인 티 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/12/16/9hHD8yehPaft3rbnoIiViAsKb7azBYYJFMpMzNkH_7AxgO9LWBQ6M4Em6uQE7x2NTMelzs1lPIaxwMQtMQOUHGHnl_q_ZsrJyr52eeQz14o=.jpg
컴포즈커피 배곧테크노밸리점,티:베버리지,청귤생강차,4000,청귤의 상큼함과 생강의 쌉싸름한 풍미가 어우러진 따뜻한 티 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/11/25/FWmnfTtmR476F4S07H0Pbct7yO_ZeJcMKQQ4Bc6Olj3FEtoZpNC-nwaTvK-w-8Mv8b8nZHFqLY94PbzsiRndgIGWD8mYumZXfRxRNzokie4=.jpg
컴포즈커피 배곧테크노밸리점,티:베버리지,아이스티,3500,홍차에 복숭아의 달콤함을 더한 아이스티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/_eGl_INejshf-xijU9pFQ534XTVCJ9FNJgaR25x4jDy9heRvFNY4vmdOV0yWW8_yCtrhbl-bjNrPv4lCDhPoZ7r11qoEPVPf5b-IUHuKh3c=.jpg
컴포즈커피 배곧테크노밸리점,와플&케이크,뉴욕치즈케익,4000,진한 치즈향과 부드럽게 구워진 치즈케이크,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/b7eE_6bRRGcz6L0Tn9_HPzskd6Urhg9bj1_YBHY6JAUovPAt5l5VZhyTIKh0cM4m2sSH_67c5ybF2lLT2cBoUCZLcwR0ebpsLZVfczmr2AA=.jpg
컴포즈커피 배곧테크노밸리점,와플&케이크,티라미수,3500,진한 커피향과 초코 향이 더해진 부드러운 케이크,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/4/19/58JSpyXpIEdMZ3Y0BVGQT9YS7A4znNT9j1yx7BvJXVPzZ-FI0EFypXKiYRIqfr1ZT5bgrQOYiATYq8fB7ti981e40t9Joh9s1LVz-jmabhM=.jpg
컴포즈커피 배곧테크노밸리점,스낵&MD,쫄깃 분모자 떡볶이,6000,,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/2/6/oEMN9KZDBoPFaVs5nDyJzYH-o_QXqLM987tcISTwQUGXNEh-dLVYoUEgjjtm8sKowxbAYQxgTF881U3d6OJugVg3M_g9x4H-xJ4v8VEFNTQ=.jpg
컴포즈커피 배곧테크노밸리점,스낵&MD,초코칩 블랙&화이트 쿠키,2300,,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/12/18/-17eAe3zCoZ7M-F1TIPimoJVMwBrPJhzCEJxQEUfpQD7Fqz3CQQlXFMNLvSEGnMinMa9YG0zb46541RV9Z8qMWZJzkAtUfDGajVJO-WwnJI=.jpg
컴포즈커피 배곧테크노밸리점,스낵&MD,너츠&브라우니 큐브 쿠키,2300,,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/12/18/txcbZd_i1-jWHSqWgsnLQ9phlwSB5WzK6O7RxkDKh6KoNGpOy9fXJivUCDCm2E8tGG6uLOm4iT5y_idcL8XGlKhZxY1qOirnDND1XDb9ubQ=.jpg
컴포즈커피 배곧테크노밸리점,스낵&MD,화이트 초코칩&마카다미아 쿠키,2300,,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/12/18/_J3qn3FkkBHq22vh20yXZrpJoDEdGsPW72i81EIuLXfMr2GqNwn0fZQ6QppXL4cNignnWuo06gH_2evdG7vy8zsaso2tmfKULZ1YXeQPLE4=.jpg
컴포즈커피 배곧테크노밸리점,스낵&MD,더블샷 캬라멜 팝콘,1800,,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/10/bSD_5r3wwoV8czJxkPvjkOV2kTK6fmOTvAr5y-KwMhOTE2twBvAF12DIHIuZ8VnaRmKh-1W8fe0dMFReZVDDsqmDYoI2g1BZlbzpkHbSbIY=.jpg
컴포즈커피 배곧테크노밸리점,베이커리,대파크림 햄샌드위치(조리)(조리),2800,,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/2/6/UMdrmiqG8JKWklFp4fXa7UzJk22Xnb3KMMA3z-SB9ll6oKPUfKOCnUfoE9Ca02qBC2x4MguMhRPqn5mAM05fiN56JNEq3R4qd0Bmg7yIgIE=.jpg
컴포즈커피 배곧테크노밸리점,베이커리,대파크림 햄샌드위치(비조리)(비조리),2800,"비조리를 선택하실 경우, 냉동상태로 제공됩니다. 섭취 전 한글표시 사항이 적힌 감열지를 
제거하신 후, 전자레인지로 30초 조리 후 드시길 바랍니다.",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/2/10/5artqxXcDyYlP4sey3ZqLb1kiNeptPKp7Z_H4L8MMmKKFwTSu55q0tbz7EaBHeUB1bGzh_FvAAHhLsiPKkOeFe4WI88SKBpC9Ep1AUeWyow=.jpg
컴포즈커피 배곧테크노밸리점,베이커리,치폴레 햄샌드위치(조리)(조리),2800,,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/2/6/J5dSKb7Yn97TrhXSQkjgIp8GAnLqe0ObieulOTO86Mjp67qJLhko44VivzW44fXRM3zdZp7MLglDS1eeGuAa-wqiLFF5TTqi0-5ASg-AID0=.jpg
컴포즈커피 배곧테크노밸리점,베이커리,치폴레 햄샌드위치(비조리)(비조리),2800,"비조리를 선택하실 경우, 냉동상태로 제공됩니다. 섭취 전 한글표시 사항이 적힌 감열지를 제거하신 후, 전자레인지로 30초 조리 후 드시길 바랍니다.",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/2/10/02_Wd1q_XgHRgoWH_wA2tIz8f5zAkb0HWHHbcG-UBQ4AKN909Gch-KJNUPWlxycL510p67Xx-7qZNhppKqtfjy3rfLWpjrnFp-53BtXVSms=.jpg
컴포즈커피 배곧테크노밸리점,베이커리,이즈니버터소금빵,3300,,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/1/22/7wByVmDSgNH3beb9iOrIJDBWLZC6CWRopvqzWpg3jGJNgSK1nhcPgp_haFf883qFKuKNA_t7nhFsH3_OPxyRX2w4t2taiB029Bu4KD83Apc=.jpg
컴포즈커피 배곧테크노밸리점,추가 사항,에스프레소 샷 추가,500,단품 주문 불가 / 추가사항 주문 시 매장 요청란에 추가사항이 필요한 음료명을 적어주시길 부탁드립니다.,,
컴포즈커피 배곧테크노밸리점,추가 사항,디카페인 원두 변경,1000,단품 주문 불가 / 추가사항 주문 시 매장 요청란에 추가사항이 필요한 음료명을 적어주시길 부탁드립니다.,,
컴포즈커피 배곧테크노밸리점,추가 사항,디카페인 샷 추가,500,단품 주문 불가 / 추가사항 주문 시 매장 요청란에 추가사항이 필요한 음료명을 적어주시길 부탁드립니다.,,
컴포즈커피 배곧테크노밸리점,추가 사항,휘핑크림 추가,500,단품 주문 불가 / 추가사항 주문 시 매장 요청란에 추가사항이 필요한 음료명을 적어주시길 부탁드립니다.,,
컴포즈커피 배곧테크노밸리점,추가 사항,바닐라시럽 추가,500,단품 주문 불가 / 추가사항 주문 시 매장 요청란에 추가사항이 필요한 음료명을 적어주시길 부탁드립니다.,,
