업소명,카테고리,메뉴명,가격,설명,대표메뉴,이미지URL
우지커피 배곧한라비발디점,커피,레모니카노 (ONLY ICE),5000,"깊고 진한 에스프레소에 상큼한 레몬을 더해 
깔끔하게 즐기는 레몬 아메리카노.
피곤할 때 상쾌함과 비타민으로 에너지 충전.",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/25/T2TFfEGfvf6rOkaC-m12Z-E6dN5vqCfOSLxBpE9QgzxFovjUx2ffC3gO5BQTva4FYn4-4Tpkwt91RuXAVRLEwNAhVN_vJWNuMFQ3HEmvpFo=.jpg
우지커피 배곧한라비발디점,커피,"바닐라라떼 (1L, 보틀 미포함)",7000,"부드러운 라떼에 진한 바닐라의 맛과 향을 더해
기분좋은 달콤함을 즐길 수 있는 대용량 커피",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/25/a7Vlu4wQeSQ4fXtvKtkLJhGUWAdZ9cXcRgPXaiEb9jGFc4npVHRW6_wSpCA59OashmI_cLf3r6wCPnm82O40cAmcmU6FgAF6e4o9priTSFc=.jpg
우지커피 배곧한라비발디점,커피,헤이즐넛 라떼,5000,부드러운 라떼에 더욱 진한 헤이즐넛을 더해 기분 좋은 달콤함을 즐길 수 잇는 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/qE9JfKOjiv4xseN2P0PvMTUcz8cD2TE2L8dj8b9JEvcLyMVzeuzUU85uJv3-TAAc3yt83-UmCqMMKpwYhLLdPBohkNB-keyBzGF7YyziNFk=.jpg
우지커피 배곧한라비발디점,커피,카라멜 마끼야또,5000,달콤하고 진한 카라멜과 에스프레소를 섞어 부드러운 우유거품 위에 부어 만드는 인기 메뉴,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/EUs4cJ7oI3wsxbA-DYpyf1GDw181KOl7DhskGtsT0LM1xgGSfX-uBTAicq0vzU4cxsYrucmrgFc0IT2w9CD0_ofZ_TIGQIngigiz04Ywsho=.jpg
우지커피 배곧한라비발디점,커피,카푸치노,4500,진한 에스프레소에 부드러운 우유거품을 올려 카페라떼보다 더욱 진하고 풍성한 거품을 즐길 수 있는 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/4WsDys2AUEtcMRTgD5xEoyQ_-HrjPbOLs8YfrdAkcfLH648ZkSB2fZBRuiXdKhCZCS97v79f95t2D3xdaFqLOkQ_2QU-WRH8mcvx03gbEJQ=.jpg
우지커피 배곧한라비발디점,커피,시나몬슈가 카푸치노,5000,부드러운 거품이 특징인 카푸치노에 시나몬슈가의 달콤함을 더해 더 맛있게 즐길 수 있는 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/z1YaVmrFDwoGeY4ZtPjHNTyazhh4TXlGO1WhvE8Q2wPEgIKlPrD6nqjuTQuRcjAQ9poQBVMHzeAMS0yOJAuPadsPQSF5AHwPs2SDUSNjkqk=.jpg
우지커피 배곧한라비발디점,커피,카페모카,5700,고소하고 부드러운 카페라떼에 진하고 달콤한 다크초콜릿을 넣어 휘핑크림을 올린 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/KbbH4PvHJWx_8GvDuroLuVEBRKxq3NyIDK3UHjKXBEUv2zAmrwNOKsFi3VA9SIopSIL-TOjIu7Z3venhzmn_5U8_HccciHKskEuh4Iuib_M=.jpg
우지커피 배곧한라비발디점,커피,헤이즐넛 카페모카,5700,고소하고 부드러운 카페라떼에 향긋한 헤이즐넛을 넣어 휘핑크림을 올린 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/4/9/7vCLsAMRw7d9DlaC-wB8wG3_Bp1MjQQi5fr9CqN1jT9sHoWMjAIZoIwpGC3wY-Z3WdCNjjwmb_lop_ygzmLr1wOs2VtoJk4OrGlQahPKR14=.jpg
우지커피 배곧한라비발디점,커피,화이트초코 카페모카,5700,고소하고 부드러운 카페라떼에 진하고 달콤한 화이트 초콜릿을 넣어 휘핑크림을 올린 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/sukuH_gB3EOkyWS9fIpn30LxZH0muoqz7xhO1jdF7oBc9fCLiWx8p8GzbabR3TikaRWRree6v5nl1IOxy47JSPuay6hJ8WITwxk3Ef0z-4A=.jpg
우지커피 배곧한라비발디점,커피,피칸 라떼,5000,부드러운 라떼와 고소한 피칸이 만나 달콤한 견과류의 맛을 즐길 수 있는 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/XdMfl5jZcfUXkUtNaPE4DaZVvZAaQzVStgG38wphibeg-jPMjkl_FsgM52swPls8xDqmBr8fQYnCpYCf7p5nMbOPAJJS2GmaWa0tDW28bLE=.jpg
우지커피 배곧한라비발디점,커피,꿀 카페라떼,5000,부드러운 라떼에 달콤하고 진한 벌꿀을 넣어 더욱 맛있게 즐길 수 있는 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/lQvCL4A8g1ZJP8miTYaOg1XTc6DkBuOfuJqgwgdhtzU3yIYBfxYla71cEtJu21Ls3nCo9Bz1aYwAn4UyOTGa2lOHw8U4Zk_fmcBMvMOacgM=.jpg
우지커피 배곧한라비발디점,커피,연유 라떼,5000,부드러운 라떼에 부드러운 연유를 더해 기분좋은 달콤함을 즐길 수 있는 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/ghdGxVZFWggCO-qIZXqm-psmrPOjEfGkXyFnfigulpXFpfSWZMaI1RDjGoBFcpyIYL60tU9HX4xsOGMofDIXI4FYKuhaqhyM6WqmjdC-94Q=.jpg
우지커피 배곧한라비발디점,커피,연유 큐브라떼(ONLY ICE),5600,부드럽고 달콤한 연유라떼에 우지커피 모양의 커피 큐브를 더해 얼음이 녹아도 진하게 즐길 수 있는 달콤한 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/kMU9M5_EF5kMZBfw_4ofTDYOReb0rommL9MBAfPuJDeyPSCt6wIlhU-eadKMaM_pXK0k43pUw-si-QhI7G6K1-Tcp38-DzhHDtxInwTsvxQ=.jpg
우지커피 배곧한라비발디점,커피,고구마카페라떼,5800,달콤한 고구마를 듬뿍 넣어 진한 고구마의 풍미와 에스프레소의 조화를 즐길 수 있는 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/12/20/Y392hz9Fg8u9Kc4EE7vk8ccD6JMzEdcRE3R_VKl7sdndq0quSFvG-F4sI5kDjesQ9dqeR_NSvchGCFzup9HgJ7ZaTnuOFTNZjDGeYY7ND4o=.jpg
우지커피 배곧한라비발디점,커피,우지믹스커피(ONLY ICE),4200,"둘.둘.셋 추억의 그 커피, 대중적으로 즐길 수 있는 진하고 달콤한 믹스커피",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/U5JaL0soh2MAAJYwQq_zw5ByR34Isrvgl5bsRIZMmQh0MmKBcLmKxWrsFZcRMxp7y0IbQCExa5YLv6ItKLH2y3tsYbxRcPorS5umr4hJxzU=.jpg
우지커피 배곧한라비발디점,커피,우지믹스커피(1L음료.보틀 미포함)((ONLY ICE)),5000,둘.둘.셋 추억의 그 커피 진하고 달달한 믹스커피 스타일의1L 대용량 사이즈 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/11/20/zgCyUfVuOVqRiqMGvTNzfAS7aaWWVzppdRYZVRPD0K08kzTtq2NDkxLJrHFzj1ji7NuG47O3SZ4npyDZLD2nW6NhOEJn9vXbcPsJTo1dPu0=.jpg
우지커피 배곧한라비발디점,커피,에스프레소((ONLY HOT)),2800,향기로운 크레마 층과 균형잡힌 밸런스로 아무것도 혼합하지 않은 커피원액,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/2/26/zAg2wlQdYJyH9hTrLBmDZaNdXouFJB7T3p_Om7pt-_t62r9NyoiRHW9Qfge5CBJzLA3ckRdB9n_Jq3yaQaDuIGyRIXr2B79lPDX0Fmx4ubo=.jpg
우지커피 배곧한라비발디점,디카페인 커피,"디카페인 아메리터 (1L, 보틀 미포함)",5800,디카페인 샷이 4샷 들어간 1L 대용량 아메리카노로 더 진하고 풍부한 향을 느낄 수 있는 디카페인 아이스 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/GpBiGwSqGp_CLSYlpYcp6H4XlE56EWqp5KNoqYgLCEgFsbTkHg1E3StNwEVCWm9cj5_ubwO8nglL6k_9TfokdSxyeLhtE5KO6CSys4t3ynA=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 피넛크림라떼 (ONLY ICE),6800,(SMALL SIZE) 우지커피만의 시그니처 라떼. 고소하고 달콤한 땅콩크림과 진한 에스프레소로 빨대없이 즐기는 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/5p5pLsPiD9RfCz6JLefLcWFcdFT01WsZMPwqfPSUcfQSTdiCPg5_uAaa_4tRgnBS9co7_w7Au6N1bQe3_bG7KjOpFmXVzbiviB1DVNDqPb0=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 아메리카노,3800,"디카페인 에스프레소에 물을 혼합한 디카페인 커피, 우지커피만의 균형잡힌 밸런스와 신선하고 진한 애프터테이스트가 특징인 디카페인 커피",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/IEuIwj5x-b_Ya-WlfSnMjnsTTOXCpb1a5IfYekwWkLDnQp1ucpKqkoHXHrAn2GSnaXvI94e-Roo8teIejDVocROmssW9k-y0IUstm297AEA=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 헤이즐넛 아메리카노,5200,진한 디카페인 아메리카노에 헤이즐넛시럽을 더해 더욱 깊고 달달한 헤이즐넛 맛을 즐길 수 있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/VZcTo1itR2xqLS4s5O6ur1tSDjXYNEynmHbugmVHYEF9Xf_8-ViQcW4wOk0f_0HwM2FE-zmPoKN89ntLl0C1c_EVUbuTIBdXUaG4hUD7tes=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 제로 헤이즐넛 아메리카노,5400,"당류 0g. 디카페인으로 카페인 부담은 줄이고, 
헤이즐넛의 향과 풍미는 살린 
부담없고 가벼운 디카페인 헤이즐넛 아메리카노",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/25/l0R86Q8HpEJS-GIgJsp8Ggn74N0OGP6Cr1RgpFgnuibsvMbL1ryNvXXu6-CtQQur9a_IdG_Pv7VABgE7Wa1C_I6TMFbUSPF1cWgCbKaWALc=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 피칸 아메리카노,5200,진한 디카페인 아메리카노에 피칸시럽을 더해 더욱 깊고 고소한 피칸 맛을 즐길 수 있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/r6OnosdflKaz0aS0xq-eZVH68c0zevyua26m3Gs_tafh-Qh9MJx3wRszP8x1uSEaxjvOLlW--0R9Zn8TpC_zbV9japGGQG0yXZP9m3axwqY=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 꿀 아메리카노,5200,진한 디카페인 아메리카노에 달달한 벌꿀을 더해 자극없이 편안하게 달콤함을 즐길 수 있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/SBrcMaIbd6eYsNKxLLVT0Kdi0_6H81wNm6eAO_Tz9kpm-bbM_xpaCqUPwiclt92VQOqGzYjeVq_1RtoWNPrRrCHBn_vHoJNr8kVeJWXNRs0=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 딥카페라떼,5300,우지커피 시그니처 메뉴 딥 카페라떼. 진한 디카페인 에스프레소와 우지커피만의 레시피로 만든 숙성우유가 만나 더욱 진하고 고소한 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/dMI2JTEBLhEzklgiTT-vqks4nROBfdpY-bYB7UVzF0KbZspq7TVe-c1nSaACZ7et-Ntou7sUPMpLSkt-cGS3iBU2YKX-HZd3I7mZFpsEBDw=.jpg
우지커피 배곧한라비발디점,디카페인 커피,"디카페인 딥카페라떼 (1L, 보틀 미포함)",7300,우지커피 시그니처 메뉴 딥 카페라떼. 진한 디카페인 에스프레소와 우지커피만의 레시피로 만든 숙성우유가 만나 더욱 진하고 고소한 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/25/zlNSowSkRfoN_ruZO_XTuibFI4k5PaI7CzbZRRPvFNf_0V0PX9hcWxQFAJM-2egfDCwTJKdOnDjIG-jK_d2bKW7pwcj6kom6GOGpO754fZo=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 카페라떼,5300,진한 디카페인 에스프레소에 신선하고 고소한 100% 원유를 더해 더욱 맛있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/b-GfiHZqehYk7J02N8gmbetLhPdDb5sEj9H1snj6IBWS1cf2bxf0OL_QYgwgi3TcG4i9vdm0j5kprzVZLan2KrtIMA5ZJbwSFNaIqzTjo3o=.jpg
우지커피 배곧한라비발디점,디카페인 커피,"디카페인 카페라떼 (1L, 보틀 미포함)",7300,진한 디카페인 에스프레소에 신선하고 고소한 100% 원유를 더해 더욱 맛있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/25/hG1aMDHs6jMcq2v5V42GQkMBg6if8HWr803R8rzBBWX20XuNDYQYPRicaCVnt6vkk1pjL6DWfDMPlAkVu_oe32TG0Fm4Hk46NJvWwqLbxN4=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 카푸치노,5500,풍부하고 진한 디카페인 에스프레소에 부드러운 우유거품을 올려 카페라떼보다 더욱 진하고 풍성한 거품을 즐길 수 있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/d48skhaHGN9eheRXxFYwwhaCAgbs3pobotIuQPIoA5l5FQm1cEGAdiHbjLR4Mn4BjKwHvUa8BwD3VqWOSRomKWboTu5FYwOCwd1nMBYAdIw=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 시나몬카푸치노,6000,부드러운 거품이 특징인 카푸치노에 시나몬슈가의 달콤함을 더해 더 맛있게 즐길 수 있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/D-OF08eS5aqT5oAVEN-o_9NlTDTJf81vYzBBfguojxuLrzL5CpW9dQhGH5SJL0wLuQE2LzJoadeOh2R88AONkZOUJ9IipMD98eMABz3ZDwY=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 피칸 라떼,6000,부드러운 디카페인 라떼와 고소한 피칸이 만나 달콤하고 향긋한 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/TlrKoN1V3Zt8XZGvdqtauKqJ5o2E_92DoKkrZJOU3lMsDxFvKZXkf44HbhvWtrNJBx7U-hQL7EOK7NUeD7N4Uuv4nqrzuapl55p3jbaaqlQ=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 헤이즐넛 라떼,6000,부드러운 디카페인 라떼에 향긋한 헤이즐넛을 더해 기분좋은 달콤함을 즐길 수 있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/KbSbHEkdhXRLjvDTfzePeCxCkf7c4rbM5a0lpxrdZNLz6PA4w5XTu4QEF75d4F5HH9TTL6OM44LoMQOn_-zpzaNBEiZiQ8DdWrisx1QHM30=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 꿀 카페라떼,6000,부드러운 디카페인 라떼에 달콤하고 진한 벌꿀을 넣어 더욱 맛있게 즐길 수 있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/GZXxCI0icMc2TElftKBxylgKJU9ErYMPLKolGYyjsI9cXLMa2VZ6oJUust1Jna5f7cxeBRgOSfW2ffZtf0LKvHKEPund-5U3WfzGtOuUVlY=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 바닐라 라떼,6000,부드러운 디카페인 라떼에 진한 바닐라를 넣어 기분좋은 달콤함을 즐길 수 있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/7BovKEhS3ORRcSOMJ_jUzx70uk9r8AMG4CmpfbzkWFrxGNXopEUN9USrkOFKqUUwM2gHV0qDck-xEY2byBEb1_kYH9uF5L50Fgkro215kBc=.jpg
우지커피 배곧한라비발디점,디카페인 커피,"디카페인 바닐라라떼 (1L, 보틀 미포함)",8500,부드러운 디카페인 라떼에 진한 바닐라를 넣어 기분좋은 달콤함을 즐길 수 있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/25/7eAzZlDa-ce35uEf1aftAleOcUKBwPnaC010JytRQ9-Q13x-NwUL3J26bOUg8mxNmAVcgVBSPSWOFRl2yNBE2M-tQcwCYDTuGgs-JDWaGPg=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 라이트 바닐라라떼,6400,"열량 30% 다운. 
칼로리는 낮추고, 바닐라의 달콤함과 
부드러움은 그대로 살린 
디카페인 라이트 바닐라라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/25/TEp11eY-i3uY58g9zAiXQfU6NOt4v1K_P03rGrR2T6gVVzxkG-oB5mvAPgq2zsYr3NTYKqUcR2oxUEO1R424MzsTyauFiXCl6o6xT-Fa2ig=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 카라멜마끼아또,6000,달콤하고 진한 카라멜과 디카페인 에스프레소를 섞어 부드러운 우유거품 위에 부어 부드럽고 달콤하게 즐길 수 있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/iIrnjVmNX9D18HW__ODmZv6xPsAvr5ik5D-4HkV5EV27MhjTD_GKGaTwfOS3qaqm7fFvQyk3uNUSFXMcg0NCYLoQO9B5YA73LRDvaaN3W6Q=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 연유라떼,6000,부드러운 디카페인 라떼에 부드러운 연유를 더해 기분좋은 달콤함을 즐길 수 있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/hdb-9abF8AtQf06NjuI2HkCC7N2xzYxqUuHJHYEDoBR_L1QJB2cPs6TJ9WYc6CMh1BAqrpbszASParHLiHuui4O_bcA_Dp-U0Ys04lafVZY=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 카페모카,6700,"고소하고 부드러운 디카페인 카페라떼에 진하고 달콤한 다크초콜릿을 넣고, 휘핑크림을 더해 달콤하게 즐길 수 있는 디카페인 커피",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/hBVg8CGk_YaAFaixChVsS93Bqp8APoQgOP6s9fvfsQ4LPZL5q5yFLc38RejZMsq1KkmQUDywrUr1Cfz84Opm4z-AGTi58BDy5D5DtrEt_VU=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 민트 카페모카,7300,시원하고 상쾌한 민트초코와 고소하고 부드러운 디카페인 카페라떼에 초코휘핑크림을 올린 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/fWJHd7vUr-56sPvxzpTcP98cZ6uTERpFDLvJVfXRFGJrt3EREBpz-fHtxzcrpJp_z97YOGgXBOwmQx7Gz1Sknh1O-dPruKXPDw6mUZwNmXE=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 헤이즐넛 카페모카,6700,고소하고 달콤한 디카페인 카페모카에 향긋한 헤이즐넛을 넣어 휘핑크림을 올린 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/QfSobeuYtkh2RDKem_xj0eF-GfrGi1rcgsI5-Iu8aIjkpuwiWS6mFvvhH07sPmPgHWs86q8L-7pkglbxvggW5bEbin4pLwim1SXgg9BqsMg=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 화이트초코 카페모카,6700,고소하고 부드러운 디카페인 카페라떼에 진하고 달콤한 화이트 초콜릿을 넣어 휘핑크림을 올린 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/Nmktme9NItW7LYxpYBIUvKpmzCjeMkNPxz0FDw-XPyx1dDI9haZJvMeOADyb6gKYJ_dT5O6I_C6sS9QlSH1jH5KR76QhMZnsjzm8esIJ3Rs=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 고구마카페라떼,6800,달콤한 고구마를 듬뿍 넣어 진한 고구마의 풍미와 디카페인 에스프레소의 조화를 즐길 수 있는 디카페인 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/ydpWzW1G0JknNrSTCO0x3d5BH95Tb6F8LUU7Jv-5HAmxRf52glJLMjKHI9TDGeZfkimlKifop-WKatxiXzAY4KP42XIxgRkCF4svX2dpyRI=.jpg
우지커피 배곧한라비발디점,디카페인 커피,디카페인 에스프레소,3800,향기로운 크레마 층과 균형잡힌 밸런스로 아무것도 혼합하지 않은 디카페인 커피원액,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/h6s9WbozhQsdbvJDSmflzhRAukoi_NAyvm_xonBms3y6RSYRP5xqNpOCCTXn_APhIHDKArPap-WIM6jonRiZagqLLgj9AEpWXYtmv9yh6R4=.jpg
우지커피 배곧한라비발디점,콜드브루,라이트 바닐라크림콜드브루,6400,"열량 30% 다운. 
칼로리는 낮추고, 바닐라의 달콤함과 
부드러움은 그대로 살린 라이트 바닐라크림콜드브루",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/25/Dr0gkdgLooHFTDX4n8_JLc323WJWR3Q1e7jtpNxkq2yXg2ERfdIt6QtUC82gdVbIoFPrxAclAnQGSU8E1chwH9HM1liRE9ilo8yFH3jcEzI=.jpg
우지커피 배곧한라비발디점,콜드브루,연유크리미슈페너,6300,"부드럽고 달콤한 바닐라크림과 깔끔한 콜드브루, 
묵직한 연유의 만남. 첫 입부터 마지막까지 
부드러운 맛으로 즐길 수 있는 크림라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/4/29/I4moWk9-MHVQ94Vnae4cDw5fxRKKrkjZ8nZ8sRgj07A62H6yiWjxF9H5hrVFDADcuumjMIh1J46sh7U1wOQp7Eo9AYakIaX1gvzAzMXiczU=.jpg
우지커피 배곧한라비발디점,콜드브루,바닐라크림 콜드브루 라떼(ONLY ICE),6300,바닐라크림 베이스를 이용하여 깔끔하면서 달콤한 콜드브루를 새롭게 즐길 수 있는 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/TDph5jVzYbVs12HWKlH5MEMcCgnq_TywjC8Z-JtGuFEed57eaJtRHTwGZQabIPJuitqFTfvGQaLcrwkniCmBX67vXVnOwEPGP-6hVRvzQFI=.jpg
우지커피 배곧한라비발디점,콜드브루,말차 콜드브루 라떼(ONLY ICE),6300,깊고 진한 말차 베이스를 이용하여 쌉싸름하면서 달콤하게 즐길 수 있는 콜드브루 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/Orb5DBKFNDgKrzRP7UuI35FS7GaDR8qajcuRdBjvJGKY7kPER6TDGU4keYSCedK4nwJmWwyTUazWrTXkb61G2eJtTPA53ZLp7aZ1xKQwx7A=.jpg
우지커피 배곧한라비발디점,콜드브루,콜드브루 커피,5300,차가운 물에 장시간 침출하여 깊은 풍미로 더욱 부드럽게 즐길 수 있는 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/Ovv7N_TPPiWT4q6rWXMRyrYKFKqgjV7PsgA0agyNlC9R38onTmvQx9MD_zaQh_MWS-ZBXvgttWRnXksBX1YlAyi-T5FyHuoCC23tb3aie6s=.jpg
우지커피 배곧한라비발디점,콜드브루,콜드브루 라떼,5700,장시간 침출한 콜드브루의 깊은 풍미에 우유의 신선함과 고소함이 더해진 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/9/wcRgW96bWrKhUNWOnP3hTbspYyPMamyfPPVXZazQ-AW124OuI10vftwhPydAiTK-R3kBVHpW3zNoKmBltSaqJIGX3sIjtxatoMfl-pwsMSo=.jpg
우지커피 배곧한라비발디점,디카페인 콜드브루,디카페인 라이트 바닐라크림 콜드브루,6400,"열량 30% 다운. 칼로리는 낮추고, 바닐라의 달콤함과 부드러움은 그대로 살린 디카페인 라이트 바닐라크림 콜드브루",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/25/bI57YTvlY4crfgq02N4rHRsfoWPWwMacnYvLW-F0lh_mv5EQDmuyuT8eZhnGCsb3TBZoend6uTdend-N9ce5AIlF7VOPyAi8C-8BnI94YYU=.jpg
우지커피 배곧한라비발디점,디카페인 콜드브루,디카페인 연유크리미슈페너,6300,"부드럽고 달콤한 바닐라크림과 깔끔한 콜드브루, 묵직한 연유의 만남. 첫 입부터 마지막까지 부드러운 맛으로 즐길 수 있는 디카페인 크림라떼 (295ml)",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/Xfgke3iGsMswC_Fy8lY-eB_ou3Wg5wHQO1YE1YJrWlYToId4cHZQotA9gRcbO_ZizN2nH-FcIviSZ530jCjF3lCIvJ07tA8ulU-9_e4s4-0=.jpg
우지커피 배곧한라비발디점,디카페인 콜드브루,디카페인 바닐라크림 콜드브루,6300,바닐라크림 베이스를 이용하여 깔끔하면서 달콤한 콜드브루를 새롭게 즐길 수 있는 디카페인 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/5iSDEa2X9Oow90vqzvpZTTj-G1crKyVkSOV7KntKQOpjvZ2l88nSpmvySbvv8JqwC-hG9IKEfq9i5We2q8niFRBz85RDCg6Pon_hGXFIZw0=.jpg
우지커피 배곧한라비발디점,디카페인 콜드브루,디카페인 말차 콜드브루라떼,6300,깊고 진한 말차 베이스를 이용하여 쌉싸름하면서 달콤하게 즐길 수 있는 디카페인 콜드브루 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/3gv3tr9kVR6Nrgg7kkP4vT0KCAICfZFYsXM3DiKzA5_wYs90Bo1IkpZjqTZrQpXFc8z9wiqTAlAig2IDjYJsgBT8qHA-hBFSvGplRLhbsTw=.jpg
우지커피 배곧한라비발디점,디카페인 콜드브루,디카페인 콜드브루 커피,5300,차가운 물에 장시간 침출하여 깊은 풍미로 더욱 부드럽게 즐길 수 있는 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/VaAEhvJcmzlWlIqnuO3iK4BKl8mXyPIwfnAyuYOeZWiygqU9JRl3ebD9Deps7mRoNhuAJay2LlXP8iCpmHw6_H0BtO0PoTAy915TnubQCM4=.jpg
우지커피 배곧한라비발디점,디카페인 콜드브루,디카페인 콜드브루 라떼,5700,차가운 물에 장시간 침출한 콜드브루의 깊은 풍미에 우유의 신선함과 고소함이 더해진 디카페인 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/6/17/Opk9GJor8D2w73SyjdPx88XK6S7cQJ9EOnMar0n00an2XwYoPKQc3j4Nw4iFKhRzw-oxCwx0W9LlSIQKbvtlUjf0J2_2dccmk7ZpcIU6IzQ=.jpg
우지커피 배곧한라비발디점,논커피,우지 딥 말차라떼,6000,2025년 젠지 세대를 사로잡은 말차 프리미엄 제주 말차에 우지커피만의  시그니처밀크를 더한 진하고 깊은  말차라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/8/27/dRxtbmvCaxRJ9H5ZzyQJEo_rvjCRMcAfeZPwZ7SL95xyajISPfS9lpey9K2fpr8_74Amdm6JRPAkcSA58mxX3B_n0clXahzGiJD9gsNRIXs=.jpg
